Date,Return_1,Return_2,Return_3,Return_5,Return_10,Return_20,Return_40,Return_60,Return_120,Return_250,AverageVolume_1,AverageVolume_2,AverageVolume_3,AverageVolume_5,AverageVolume_10,AverageVolume_20,AverageVolume_40,AverageVolume_60,AverageVolume_120,AverageVolume_250,DayOfWeek,DayOfMonth
2010-01-04,0.016959889760269187,0.007198787913667459,0.0068408403192372624,0.007556903013106631,0.034127456229012365,0.032253698145205956,0.08597174900654414,0.07693899849532926,0.2634685306960849,0.24054347554942068,118944600.0,104791250.0,94240300.0,90160380.0,98660080.0,127178835.0,142577860.0,164954026.66666666,176713205.83333334,245541141.6,0,4
2010-01-05,0.0026469179071082483,0.01965169910328668,0.009864760421413932,0.008073071617541894,0.031031628843512182,0.029112252170917285,0.06917872060075436,0.07158550791491836,0.23081575589218484,0.282238089134909,111579900.0,115262250.0,107054133.33333333,94974660.0,92358950.0,119012440.0,140866975.0,163758595.0,175802389.16666666,244863864.4,1,5
2010-01-06,0.0007039999342828285,0.0033527812714237992,0.020369533832446773,0.010216557431964146,0.021377838014654094,0.03141642073724471,0.06713482035563367,0.06584158398922191,0.23366642407553306,0.2779256205367526,116074400.0,113827150.0,115532966.66666667,102075040.0,92162430.0,118417470.0,139494982.5,163443030.0,174843221.66666666,244272824.4,2,6
2010-01-07,0.004221733452259402,0.00492870548661517,0.007588669272534876,0.01484208640684237,0.022017697936749236,0.047393559942184416,0.04777604638393784,0.06616667404473198,0.2254505042042434,0.31141020371604045,131091100.0,123582750.0,119581800.0,113665580.0,96100790.0,116478840.0,138784867.5,163660698.33333334,174780966.66666666,243473374.4,3,7
2010-01-08,0.003327614898278375,0.007563396653670118,0.008272721218700152,0.028086993350141976,0.02340366092767554,0.04696255192667942,0.05107063903524556,0.07190435018101127,0.21660342190267579,0.34815789678425757,126402800.0,128746950.0,124522766.66666667,120818560.0,97562760.0,115045810.0,137647442.5,163139200.0,174466161.66666666,242867551.6,4,8
2010-01-11,0.0013963837977257754,0.0047286453235331205,0.008970341855938813,0.012353198721535508,0.020003453659282355,0.042549412438398715,0.04718702014767273,0.05523451640146537,0.21269298984225782,0.347559913650225,106375700.0,116389250.0,121289866.66666667,118304780.0,104232580.0,113463865.0,136070180.0,161721768.33333334,173538306.66666666,241867325.2,0,11
2010-01-12,-0.009326220573009247,-0.007942859758585663,-0.004641675638774934,0.0002641523956523617,0.00833935653440232,0.028457679625124577,0.04807774391472264,0.04158141145901939,0.20163494299710694,0.37834774607139,163333500.0,134854600.0,132037333.33333333,128655500.0,111815080.0,115387840.0,136224905.0,161546100.0,173265518.33333334,240778692.8,1,12
2010-01-13,0.0084461104282465,-0.0009588804336003731,0.00043616439902383064,0.008002859937050077,0.018301179047180982,0.030098053930584845,0.05124147916248245,0.05828907974081021,0.18560278439679556,0.389495528534207,161822000.0,162577750.0,143843733.33333334,137805020.0,119940030.0,118121865.0,136496380.0,161041976.66666666,172457405.83333334,239295391.6,2,13
2010-01-14,0.0027044187948530585,0.011173371042885405,0.0017429451469861412,0.006479832239937755,0.021418092876786865,0.03770741910135844,0.039013766050992826,0.05245222815943751,0.18395966459464375,0.3824429659567923,115718800.0,138770400.0,146958100.0,134730560.0,124198070.0,117887365.0,134116295.0,160311783.33333334,172138370.0,238161318.0,3,14
2010-01-15,-0.011224100640228607,-0.008550036514102133,-0.0001761406384191977,-0.00811760133661621,0.019741392998765317,0.02449606169891605,0.02615261770478927,0.04616595882224295,0.1672190251348975,0.4431019336128761,212283100.0,164000950.0,163274633.33333334,151906620.0,136362590.0,120733610.0,135745020.0,160834483.33333334,172580234.16666666,237331029.6,4,15
2010-01-19,0.012495685815496094,0.0011313323401058728,0.0038388107314026865,0.0028762493373037934,0.01526497893847556,0.049913390068047514,0.039628323528225984,0.06882974994966218,0.18735795105890074,0.40063759541901134,139172700.0,175727900.0,155724866.66666666,158466020.0,138385400.0,118522740.0,135312167.5,159397706.66666666,172184296.66666666,236430277.6,1,19
2010-01-20,-0.010168498976101281,0.002200124470974396,-0.009048670587737395,0.0020235963012262825,0.0022882832346895476,0.033390921234229376,0.04264420682087078,0.047316754787628756,0.17817279893182492,0.40817575914127824,216490200.0,177831450.0,189315333.33333334,169097360.0,148876430.0,120617690.0,135506057.5,159031810.0,172368387.5,235584477.2,2,20
2010-01-21,-0.019229186324236203,-0.029202153338888204,-0.017071368456650693,-0.025475444147102788,-0.017676460621396273,0.0033234928814211973,0.02623925646236991,0.03905771431104599,0.14357228083146456,0.3751151221761402,344859600.0,280674900.0,233507500.0,205704880.0,171754950.0,131958690.0,140772647.5,160778916.66666666,173362422.5,235416713.2,3,21
2010-01-22,-0.022291915582535515,-0.04109244650851107,-0.050843096984365066,-0.049769285084148795,-0.04361194946225799,-0.02255448625520151,-0.009222697483045161,0.02701288263171797,0.1164956869676117,0.3353033632586673,345942400.0,345401000.0,302430733.3333333,251749600.0,193240080.0,144670435.0,145720952.5,162510820.0,174517292.5,235528567.6,4,22
2010-01-25,0.005127759623310801,-0.01727846354387519,-0.03617539907322975,-0.034054864983003585,-0.04189602250211544,-0.019472881879297632,-0.00566737817619567,0.03703193123490367,0.10400913135432321,0.3286543253583456,186937500.0,266439950.0,292579833.3333333,246680480.0,199293550.0,148428155.0,146933887.5,161405340.0,174610297.5,235181158.8,0,25
