Date,Return_1,Return_2,Return_3,Return_5,Return_10,Return_20,Return_40,Return_60,Return_120,Return_250,AverageVolume_1,AverageVolume_2,AverageVolume_3,AverageVolume_5,AverageVolume_10,AverageVolume_20,AverageVolume_40,AverageVolume_60,AverageVolume_120,AverageVolume_250,DayOfWeek,DayOfMonth
2011-01-25,-0.001994438462761261,-0.007097557865355708,-0.008384077935611467,-0.024956810122893303,-0.02997307746693534,-0.03643903017511385,-0.022612838835453064,-0.008686368154283364,0.11463335234207217,0.2218257168907105,22219700.0,18673450.0,18945100.0,18597260.0,16115220.0,14509875.0,14841522.5,16401470.0,14956112.5,15657612.8,1,25
2011-01-26,0.008147563037007144,0.006136874761146993,0.0009921773715346749,-0.019144458426978206,-0.027796307826067568,-0.044162636320050574,-0.017601611025451658,-0.011008830154155658,0.12121730754272608,0.23782564399608974,20543000.0,21381350.0,19296633.333333332,20348240.0,17142680.0,15031435.0,15005502.5,16504938.333333334,15068779.166666666,15658669.6,2,26
2011-01-27,-0.024626440237071057,-0.01667952267427264,-0.018640694855471818,-0.024923758191854106,-0.055588414372369055,-0.07101885486070747,-0.055309393816413976,-0.03024558869383842,0.08562461254666043,0.18071068169285986,33047000.0,26795000.0,25269900.0,22085060.0,19368870.0,16261670.0,15394850.0,16848995.0,15260823.333333334,15731250.0,3,27
2011-01-28,0.01836941296021255,-0.006709400527313281,0.0013834972459569883,-0.005723880071158316,-0.02812386360036112,-0.0492592866471524,-0.037671781737635524,-0.016680548845929843,0.10971036440016424,0.1938055766646818,28091500.0,30569250.0,27227166.666666668,23805680.0,20748560.0,17378775.0,15676360.0,17160571.666666668,15438657.5,15786447.2,4,28
2011-01-31,-0.003147098581110841,0.015164504025638958,-0.009835383963544442,-0.003758867722009507,-0.021252595956702147,-0.06379762064736438,-0.039423092590749165,-0.012920969138505933,0.10311723172214649,0.19475619672740185,14664100.0,21377800.0,25267533.333333332,23713060.0,20092480.0,17650990.0,15603367.5,16876605.0,15473817.5,15791530.8,0,31
2011-02-01,0.007161069036770273,0.003991433865454752,0.02243416712264512,0.005380453249171913,-0.01971063582383603,-0.0521738913043478,-0.05265447694226599,-0.038447372185895556,0.11470945507787467,0.25323368056241224,15363700.0,15013900.0,19373100.0,22341860.0,20469560.0,17843665.0,15574530.0,16741588.333333334,15498207.5,15693018.0,1,1
2011-02-02,-0.0026758867887793913,0.004466020037961815,0.0013048664515264985,-0.005413288947444861,-0.024454112889215396,-0.03191096846011132,-0.06225292170043195,-0.043481505958296585,0.098341334470186,0.24617880206343123,10082000.0,12722850.0,13369933.333333334,20249660.0,20298950.0,17040050.0,15435560.0,16570580.0,15479499.166666666,15602719.2,2,2
2011-02-03,0.013415101879994618,0.010703317797324363,0.017941034031763836,0.03337760494020148,0.007621951393794513,-0.01614942383528406,-0.03150185347985346,-0.04049936159456646,0.1133569077540324,0.270665087748317,17374700.0,13728350.0,14273466.666666666,17115200.0,19600130.0,17073740.0,15207667.5,16570701.666666666,15539178.333333334,15603511.6,3,3
2011-02-04,-0.004084667263645869,0.00927563838886103,0.006574931041859466,0.010592608309737628,0.004808097418973478,-0.016214585426069017,-0.0232212268161478,-0.028984380234069573,0.09964086445400011,0.24902759703908184,15214300.0,16294500.0,14223666.666666666,14539760.0,19172720.0,17036190.0,15000942.5,16166853.333333334,15591395.0,15560532.0,4,4
2011-02-07,0.00015182287249504434,-0.003933464537067999,0.009428869515420546,0.013936999073573597,0.010125744015604843,-0.014223753342959333,-0.02725864029174263,-0.04051305594166954,0.09962415866388308,0.2526635201865435,7176300.0,11195300.0,13255100.0,13042200.0,18377630.0,16556935.0,14826410.0,15811713.333333334,15574985.833333334,15524376.4,0,7
2011-02-08,0.011087530966074732,0.011241037179369862,0.007110454019148005,0.01788987726552249,0.02336658616295506,-0.007306859801180288,-0.01676393865256831,-0.03283455519876366,0.10746962146506722,0.24278916016398266,16220900.0,11698600.0,12870500.0,13213640.0,17777750.0,16946485.0,14933485.0,15824603.333333334,15609305.833333334,15511859.6,1,8
2011-02-09,-0.0005257022722373605,0.010555999953614892,0.010709425468344858,0.02008440061520278,0.01456238900389173,-0.013638699469610938,-0.02190368198668835,-0.00463755696555368,0.10532442981414092,0.24318017336341402,10178400.0,13199650.0,11191866.666666666,13232920.0,16741290.0,16941985.0,14854135.0,15396145.0,15610671.666666666,15494716.4,2,9
2011-02-10,-0.0016532726266407227,-0.002178105769701677,0.008885275381203872,0.004916860928521949,0.038458578910341545,-0.019267686882668,-0.024452835740709666,0.003247304081669178,0.10736021415887143,0.21191390589544157,8105200.0,9141800.0,11501500.0,11379020.0,14247110.0,16807990.0,14620995.0,15279618.333333334,15589197.5,15443554.4,3,10
2011-02-11,-0.003989454091556488,-0.005636131062952465,-0.0061588704082834456,0.005012934679843983,0.015658643043127363,-0.012905602098345348,-0.01766881999262404,0.010307749787678455,0.10469200287770919,0.21116711212814643,9888600.0,8996900.0,9390733.333333334,10313880.0,12426820.0,16587690.0,14490972.5,14903126.666666666,15631120.833333334,15404735.2,4,11
2011-02-14,0.0047611091798083205,0.0007526608617540731,-0.0009018561184865881,0.00964462384198339,0.023716040029107655,0.001959416655973767,-0.0064270309607209475,0.019711550095430574,0.10460282398967413,0.20885609541218142,8694200.0,9291400.0,8896000.0,10617460.0,11829830.0,15961155.0,14121752.5,14774161.666666666,15580144.166666666,15362802.4,0,14
2011-02-15,0.0076720874239659675,0.012469724249636549,0.008430522765651816,0.006234054425672708,0.024235458159737044,0.00404712604609081,-0.001713830142634043,0.014232758399054024,0.10390573414711812,0.22380560679815842,10111200.0,9402700.0,9564666.666666666,9395520.0,11304580.0,15887070.0,13944207.5,14675858.333333334,15547845.0,15315532.4,1,15
2011-02-16,0.0009704038145077476,0.008649936261375002,0.013452228732122151,0.007740279144946571,0.027980138627370144,0.0028417962695050925,-0.0074753533604074995,0.014372231793621015,0.10863101114939666,0.22948570642706523,12822800.0,11467000.0,10542733.333333334,9924400.0,11578660.0,15938805.0,13936220.0,14653798.333333334,15580646.666666666,15323852.4,2,16
2011-02-17,0.007009597001807588,0.007986802955983974,0.015720165830466204,0.01648465864578119,0.021482572348318518,0.02926826286436568,-0.002069272727720284,0.011687122016395435,0.11594075504601653,0.251645140899482,11322200.0,12072500.0,11418733.333333334,10567800.0,10973410.0,15286770.0,13963385.0,14624278.333333334,15582036.666666666,15314622.8,3,17
2011-02-18,0.00274001050933137,0.009768813880590033,0.010748697389350692,0.02335245493147542,0.028482453942504815,0.03342749777476528,0.002665686723457572,0.007439922403394972,0.11992390637916128,0.2612705173130543,15890100.0,13606150.0,13345033.333333334,11768100.0,11040990.0,15106855.0,14178122.5,14585526.666666666,15677863.333333334,15309353.6,4,18
2011-02-22,0.00649870005173292,0.00925651706750319,0.01633099852359421,0.02512219688128292,0.03500911486227065,0.04548935221318362,0.012104477584895745,0.015725146147533176,0.11639900693972782,0.25833252254330197,16676100.0,16283100.0,14629466.666666666,13364480.0,11990970.0,15184300.0,14377505.0,14715826.666666666,15714750.0,15282456.4,1,22
2011-02-23,0.008951515611274719,0.0155083888779739,0.01829089253581362,0.026423781246370348,0.032822562962464996,0.05695610037097154,0.018441645135782947,0.033055322417133715,0.13000240562080023,0.2566023485333089,15685700.0,16180900.0,16083966.666666666,14479380.0,11937450.0,14857600.0,14683737.5,14846881.666666666,15746518.333333334,15293063.6,2,23
2011-02-24,-0.007490357337297526,0.0013941082233381863,0.007901868166254378,0.01774787392626953,0.025625526569634793,0.04056108445986317,-0.00539283628193532,0.02224553300297849,0.11603561112081429,0.24718994791190707,18781700.0,17233700.0,17047833.333333332,15671160.0,12797780.0,14769535.0,14900485.0,14926846.666666666,15844681.666666666,15316866.8,3,24
2011-02-25,0.00659443893887568,-0.0009453131025130013,0.007997740523767005,0.017328288812929804,0.034098598384707746,0.07386856093175953,-0.0023963545365298655,0.014473541788119215,0.127359296509443,0.23743477492617848,10351400.0,14566550.0,14939600.0,15477000.0,13022400.0,13634755.0,14948212.5,14808151.666666666,15855322.5,15277863.6,4,25
2011-02-28,0.0020381350255447295,0.008646014321395556,0.001090895247287449,0.016616202152981208,0.040356686196366454,0.05664726018304633,0.0045975699087614785,0.016841475223760005,0.1219234504137765,0.23318111349586457,8847000.0,9599200.0,12660033.333333334,14068380.0,12918240.0,12672530.0,15025652.5,14675083.333333334,15855901.666666666,15248363.2,0,28
2011-03-01,0.01721629326699703,0.019289517422859337,0.02601115990654046,0.02744153050180298,0.053253118915076,0.07823211204404856,0.009443468790055753,0.035724867656616865,0.14114579203932687,0.2634665386002608,17438100.0,13142550.0,12212166.666666666,14220780.0,13792630.0,12811230.0,15231110.0,14672655.0,15919645.0,15266336.4,1,1
2011-03-02,-0.0007855531013751804,0.01641721585305178,0.01848881138124847,0.01752602056308694,0.04441290554293564,0.06972473081671104,0.01391302898550717,0.013398934643350735,0.15103652765772502,0.26270192695067096,15719800.0,16578950.0,14001633.333333334,14227600.0,14353490.0,12829035.0,15336350.0,14659365.0,15936101.666666666,15284850.0,2,2
2011-03-03,-0.013078916710676403,-0.013854195628466903,0.003123579743612215,0.011796600580205041,0.02975383908633078,0.058566494256032664,0.024786612244897865,-0.007332362825588801,0.13439573315380593,0.2567346174936642,16485000.0,16102400.0,16547633.333333334,13768260.0,14719710.0,13149185.0,15094617.5,14673435.0,15969226.666666666,15299774.8,3,3
2011-03-04,0.009124556713000498,-0.004073699314946944,-0.004856052309191283,0.014339794208043655,0.03191656711652846,0.05408478942703776,0.03706192740425429,0.020879164835164943,0.14578196483024275,0.2700510821176534,17454600.0,16969800.0,16553133.333333334,15188900.0,15332950.0,13153180.0,15113460.0,14522838.333333334,16033904.166666666,15318990.0,4,4
2011-03-07,0.0026551487913102356,0.011803932560038755,-0.0014293668014488947,0.014964382828290379,0.03182923619144118,0.061218264887793694,0.04401105067606581,0.03657547485739543,0.12659252039814195,0.28809808898222466,14068900.0,15761750.0,16002833.333333334,16233280.0,15150830.0,13095910.0,15066050.0,14365931.666666666,15929570.833333334,15287337.2,0,7
2011-03-08,-0.002576581716457249,7.172586702286488e-05,0.009196937046765052,-0.0047846747467304995,0.022525556957069037,0.058323271630186246,0.043269942457404786,0.02947481825643883,0.12441502945917327,0.2832412851425652,10730500.0,12399700.0,14084666.666666666,14891760.0,14556270.0,13273620.0,14915277.5,14308813.333333334,15921582.5,15292206.0,1,8
2011-03-09,0.00035880453244252486,-0.0022187016732126974,0.0004305561350317344,-0.0036448971361475735,0.013817242884780923,0.04709332317179915,0.03944235906063098,0.029539914938633283,0.11859108846805166,0.29143129110045285,8736400.0,9733450.0,11178600.0,13495080.0,13861340.0,12899395.0,14922940.0,14255455.0,15888779.166666666,15279755.6,2,9
2011-03-10,-0.011763861652281493,-0.011409278046718763,-0.013956462825962856,-0.002317271411898525,0.00945199324302437,0.0353197321166443,0.02119931743534731,0.01264241794981813,0.10623095305740349,0.2714101396141553,15559100.0,12147750.0,11675333.333333334,13309900.0,13539080.0,13168430.0,15055207.5,14292233.333333334,15903278.333333334,15311197.6,3,10
2011-03-11,0.0032662915506629364,-0.008535994303536576,-0.008180252524539022,-0.008109113393220846,0.006114397797554183,0.04042148857712502,0.02037497310922176,0.01498023281584393,0.1069111690499438,0.2519927400001314,10416900.0,12988000.0,11570800.0,11902360.0,13545630.0,13284015.0,15046002.5,14175335.0,15919454.166666666,15281868.0,4,11
2011-03-14,0.004630299489001066,0.007911714947761883,-0.003945219024597435,-0.006155167433759101,0.008717107112680367,0.04942558686533327,0.03588211780942663,0.030883475075355937,0.10197602409370665,0.26708646836705796,10239300.0,10328100.0,12071766.666666666,11136440.0,13684860.0,13301550.0,14944620.0,14094498.333333334,15834711.666666666,15267688.0,0,14
2011-03-15,-0.018651857852139964,-0.014107922051020627,-0.010887711086950413,-0.02217276821058589,-0.026851353473194006,0.024971847122343238,0.026980194031499094,0.018384321327020725,0.07979403517735428,0.2350009873119807,23465100.0,16852200.0,14707100.0,13683360.0,14287560.0,14040095.0,15000625.0,14094533.333333334,15938196.666666666,15306154.8,1,15
2011-03-16,-0.0002201438256360655,-0.018867895586433203,-0.014324960104724616,-0.02273867663040896,-0.0263006936292266,0.016944121691840452,0.021059822734158518,0.015201252202710513,0.078701518320629,0.2582194889011773,13392500.0,18428800.0,15698966.666666666,14614580.0,14054830.0,14204160.0,15045615.0,14030858.333333334,15972090.833333334,15262408.4,2,16
2011-03-17,0.005358161870296474,0.005136838478407846,-0.013610830954840725,-0.00580680102179576,-0.008110616499691914,0.02140190060841607,0.024304516719230396,0.013766560478376322,0.08114293817755236,0.27118330394431545,9117400.0,11254950.0,15325000.0,13326240.0,13318070.0,14018890.0,14978847.5,13963776.666666666,15923527.5,15252560.4,3,17
2011-03-18,0.01022117244490639,0.015634101011666734,0.01541051543522376,0.0010851830336768842,-0.0070327302318166085,0.02465937627825565,0.05464937624960453,0.022539076575720074,0.09193492667349323,0.2774187130723782,18602000.0,13859700.0,13703966.666666666,14963260.0,13432810.0,14382880.0,14834825.0,14103216.666666666,16022880.0,15281870.8,4,18
2011-03-21,0.005564819164732837,0.0158428705859468,0.021285921121332763,0.002016404997721155,-0.0041511737464130505,0.027545933755381613,0.06189422316945903,0.030285049308736323,0.0883066185108583,0.30893692448908006,13742500.0,16172250.0,13820633.333333334,15663900.0,13400170.0,14275500.0,14691177.5,14210581.666666666,15971924.166666666,15279894.0,0,21
2011-03-22,-0.0006468017870259191,0.0049144180427267425,0.015185821601914284,0.020400667193053,-0.0022244402825456477,0.020251009918241136,0.06666156745426832,0.03260061539876369,0.08675268667649916,0.30221019200421617,9553700.0,11648100.0,13966066.666666666,12881620.0,13282490.0,13919380.0,14551840.0,14224796.666666666,15948797.5,15250642.0,1,22
2011-03-23,0.00927718786169307,0.00862438557297951,0.014237197883833153,0.030093884685338912,0.006670912942517093,0.020580329451688195,0.0787086051325776,0.039401509719996675,0.09717763748955854,0.2923842082101189,11541000.0,10547350.0,11612400.0,12511320.0,13562950.0,13712145.0,14284872.5,14359873.333333334,15884860.833333334,15227071.6,2,23
2011-03-24,-0.007980583097636607,0.0012225673954138205,0.0005749748496117757,0.016426954687691175,0.010524765608629805,0.020076238865071483,0.061451637345177224,0.014575134713779914,0.07997825366602251,0.28018391724137937,17016600.0,14278800.0,12703766.666666666,14091160.0,13708700.0,13623890.0,14196712.5,14474953.333333334,15883233.333333334,15249030.0,3,24
2011-03-25,0.00028727194162292413,-0.007695603753615443,0.0015101905463461573,0.006432030296741775,0.007524193260568746,0.013684596968823737,0.08856401938560143,0.011255449286267094,0.08407276515250373,0.2898026647235097,13191100.0,15103850.0,13916233.333333334,13008980.0,13986120.0,13765875.0,13700315.0,14554100.0,15923425.833333334,15262523.6,4,25
2011-03-28,-0.005170199812229104,-0.004884413123944831,-0.012826015756762676,-0.004312246689034405,-0.0023045369270884297,0.006392481290353302,0.06340185802426945,0.011019441078737646,0.0576378938225095,0.2715924443761113,7656000.0,10423550.0,12621233.333333334,11791680.0,13727790.0,13706325.0,13189427.5,14585876.666666666,15841479.166666666,15237120.4,0,28
2011-03-29,-0.0023818826091608347,-0.007539767612371295,-0.007254661634429782,-0.006040963551794953,0.01423646395431244,-0.012997157844727103,0.06421815909055839,-0.00367642730913742,0.04855480689712177,0.253491787529625,6345200.0,7000600.0,9064100.0,11149980.0,12015800.0,13151680.0,12981455.0,14537966.666666666,15759837.5,15217019.2,1,29
2011-03-30,0.0033282032899395464,0.0009383932912427895,-0.004236658201804522,-0.011899658312659489,0.01783611942762331,-0.008933676514203515,0.060168156112351046,0.004855057971014487,0.06366497904675072,0.25051852511965467,10749400.0,8547300.0,8250200.0,10991660.0,11751490.0,12903160.0,12866097.5,14525286.666666666,15527109.166666666,15227185.2,2,30
2011-03-31,0.008581546240449267,0.011938310660819074,0.00952799239711255,0.004597040622058346,0.021099510687745626,0.012817764148534083,0.07213494991494729,0.03792208534322827,0.06228160983498077,0.25965957182436794,15227300.0,12988350.0,10773966.666666666,10633800.0,12362480.0,12840275.0,12994730.0,14343170.0,15498225.833333334,15246805.2,3,31
2011-04-01,-0.004719033285292329,0.003822016352809099,0.007162940090148284,-0.00043083442592406485,0.005998424730737417,-0.0010764908040262755,0.05295007684455544,0.035945539776197855,0.052233761929370015,0.23744332362775933,15738300.0,15482800.0,13905000.0,11143240.0,12076110.0,12754460.0,12953820.0,14327126.666666666,15540867.5,15233200.4,4,1
2011-04-04,0.004597694064605307,-0.00014303589201336564,0.008437282879314667,0.009383593660207579,0.0050308826004805685,0.0008588247862952869,0.062129665437348436,0.04490767324355249,0.059714978645006855,0.24136700858647098,9685100.0,12711700.0,13550233.333333334,11549060.0,11670370.0,12535270.0,12815590.0,14222456.666666666,15510833.333333334,15222159.2,0,4
2011-04-05,0.015803826252970055,0.020474181475736764,0.015658529846571234,0.027783776901190604,0.021574972565804318,0.019302540045188277,0.07875159896158257,0.06340770229963022,0.05952111272732319,0.2500000373988036,18295300.0,13990200.0,14572900.0,13939080.0,12544530.0,12913510.0,13093565.0,14248021.666666666,15509973.333333334,15229629.2,1,5
2011-04-06,0.00232313969046527,0.018163680439464702,0.022844885549818006,0.02675421542877654,0.014536191094091322,0.021304073701913007,0.06940067650143233,0.061586715686948956,0.05662341372912816,0.25988852738892976,10710300.0,14502800.0,12896900.0,13931260.0,12461460.0,13012205.0,12955800.0,14286028.333333334,15375138.333333334,15227994.8,2,6
2011-04-07,0.0009129793189710522,0.003238239987928715,0.019093242823033485,0.01894747591200141,0.023631618850512792,0.034405101708496755,0.07094001280093121,0.05633378381635801,0.06605327993995336,0.2646196864917971,9486800.0,10098550.0,12830800.0,12783160.0,11708480.0,12708590.0,12938510.0,14273001.666666666,15236123.333333334,15220897.6,3,7
2011-04-08,0.008069672586824561,0.00899001934997834,0.011334044111213526,0.0320402808629372,0.0315956423810011,0.03935756736103646,0.081369947397669,0.06053444984688361,0.06985407409781108,0.27099004928771175,13128200.0,11307500.0,11108433.333333334,12261140.0,11702190.0,12844155.0,13064085.0,14312053.333333334,15243112.5,15231122.0,4,8
2011-04-11,-0.007100132059024711,0.000912244786760219,0.001826056966355516,0.020022905321021245,0.02959438578865825,0.02722164750668532,0.07799268027547779,0.06408053567891359,0.09630311201058239,0.25508135934744636,10105600.0,11616900.0,10906866.666666666,12345240.0,11947150.0,12837470.0,13069510.0,14242236.666666666,15116265.833333334,15227736.0,0,11
2011-04-12,-0.007220961912653867,-0.014269824188505531,-0.006315304410753786,-0.0030975148941038144,0.024600201344320727,0.03918688517834057,0.06513730120655814,0.06722434897544138,0.07835815908843213,0.2730133364439651,14948100.0,12526850.0,12727300.0,11675800.0,12807440.0,12411620.0,13225857.5,14137623.333333334,15136195.0,15189238.0,1,12
2011-04-13,0.002047828528720874,-0.0051879206757425855,-0.012251217812857762,-0.003371337148077913,0.023292680800355958,0.04154425126452388,0.05919230380538698,0.06347898856593659,0.09600674213326066,0.2766530944371912,13884200.0,14416150.0,12979300.0,12310580.0,13120920.0,12436205.0,13320182.5,14175811.666666666,15070195.0,15212800.0,2,13
2011-04-14,0.013460211985632853,0.01553560472046045,0.008202460797830158,0.009122188236691864,0.028242506590572702,0.04993792034797462,0.07240858736426903,0.07545615408722606,0.10853312598575893,0.2902386442691427,14174100.0,14029150.0,14335466.666666666,13248040.0,13015600.0,12689040.0,13353965.0,14215578.333333334,15089268.333333334,15241417.2,3,14
2011-04-15,0.008622522893018791,0.022198795864642573,0.024292083720838242,0.009675615768463874,0.04202590607814449,0.04827642004323285,0.0741262627287016,0.10556407253576383,0.10852117958634255,0.2915146076309254,19121600.0,16647850.0,15726633.333333334,14446720.0,13353930.0,12715020.0,13548950.0,14128223.333333334,15147324.166666666,15290532.0,4,15
2011-04-18,0.006066804424678329,0.014741638477736352,0.028400276042295003,0.02306501698727592,0.04354975095966118,0.04879972724449999,0.07768989505383939,0.11371437162263875,0.11499073521581837,0.3048104275683272,17340100.0,18230850.0,16878600.0,15893620.0,14119430.0,12894900.0,13585200.0,14092418.333333334,15202567.5,15321496.8,0,18
2011-04-19,0.0,0.006066804424678329,0.014741638477736352,0.030506263466518746,0.027314254966964047,0.049478531834335815,0.07073153199149407,0.11943841577601688,0.1266984905281503,0.28924808217602105,10950100.0,14145100.0,15803933.333333334,15094020.0,13384910.0,12964720.0,13442050.0,14022800.0,15159384.166666666,15315274.0,1,19
2011-04-20,0.003906030475859801,0.003906030475859801,0.009996532023511806,0.032417238861898845,0.028936612272207674,0.0438934314919035,0.06537710222446003,0.1260568273916911,0.11627548322632264,0.29933481152993346,13716800.0,12333450.0,14002333.333333334,15060540.0,13685560.0,13073510.0,13392827.5,13881085.0,15141277.5,15336799.6,2,20
2011-04-21,0.0016382593856654193,0.005550688952613125,0.005550688952613125,0.02037415368019113,0.029682198781916913,0.05401525604068924,0.07517591808839152,0.11878621931118549,0.1064696918439787,0.2801187197099899,10109400.0,11913100.0,11592100.0,14247600.0,13747820.0,12728150.0,13176020.0,13707191.666666666,15106065.0,15277008.8,3,21
2011-04-25,0.0008858524980968063,0.002525563139931686,0.006441458542384648,0.012547342036249187,0.02234436106517146,0.05464598788761976,0.06907839317664877,0.14804967560384563,0.11332623731543712,0.2848394503514906,15596400.0,12852900.0,13140866.666666666,13542560.0,13994640.0,12848415.0,13307145.0,13416348.333333334,15132671.666666666,15231826.8,0,25
2011-04-26,-0.0033362158145370246,-0.0024533187115537425,-0.0008190784982934352,0.003083752631989789,0.026219896426107114,0.05659024394493817,0.06334447731092618,0.12358002858136352,0.10483809703230085,0.2808890994127504,16200000.0,15898200.0,13968600.0,13314540.0,14604080.0,13275615.0,13490970.0,13218156.666666666,15189364.166666666,15255129.6,1,26
2011-04-27,0.019264871592264088,0.015864384008456023,0.01676429001075741,0.022408032322731586,0.05359788112705388,0.07951660113872916,0.0654859534777259,0.14884116997155505,0.13399702866930752,0.2933425425334384,21945900.0,19072950.0,17914100.0,15513700.0,15303860.0,14055650.0,13603665.0,13339520.0,15108062.5,15289300.8,2,27
2011-04-28,0.00415556308623799,0.023500491067752094,0.020085872543265326,0.022662163822525727,0.055814047462186656,0.0804067870542553,0.07075478231496257,0.1454128712825793,0.10137475631386272,0.29456496255340126,20754000.0,21349950.0,19633300.0,16921140.0,15990840.0,14555880.0,13729520.0,13429358.333333334,15085473.333333334,15318033.6,3,28
