Date,Open,High,Low,Close,Adj Close,Volume
2010-12-31,106.959999,107.519997,106.889999,107.519997,90.401062,533400
2011-01-03,106.970001,107.410004,106.730003,107.070000,90.022697,1217300
2011-01-04,107.180000,107.650002,107.139999,107.339996,90.249695,1049900
2011-01-05,107.300003,107.410004,106.699997,106.930000,89.904984,869400
2011-01-06,107.010002,107.339996,106.900002,107.239998,90.165627,827900
2011-01-07,107.419998,107.970001,107.269997,107.580002,90.451477,979300
2011-01-10,107.730003,107.919998,107.620003,107.889999,90.712143,639600
2011-01-11,107.959999,108.099998,107.620003,107.930000,90.745758,567700
2011-01-12,107.510002,108.029999,107.510002,107.900002,90.720535,534300
2011-01-13,107.809998,108.250000,107.680000,108.230003,90.997986,858200
2011-01-14,108.309998,108.339996,107.760002,107.760002,90.602821,713500
2011-01-18,107.599998,107.959999,107.410004,107.779999,90.619644,1125500
2011-01-19,107.919998,108.150002,107.779999,107.820000,90.653297,569400
2011-01-20,107.559998,107.599998,106.800003,106.800003,89.795677,793100
2011-01-21,106.879997,107.080002,106.750000,107.000000,89.963844,537400
2011-01-24,107.070000,107.320000,106.870003,106.930000,89.904984,797300
2011-01-25,106.940002,107.629997,106.930000,107.349998,90.258095,589600
2011-01-26,107.320000,107.330002,106.959999,107.169998,90.106796,652300
2011-01-27,107.070000,107.260002,106.849998,107.099998,90.047958,641700
2011-01-28,106.930000,107.599998,106.809998,107.510002,90.392639,649600
2011-01-31,107.400002,107.709999,107.279999,107.540001,90.417854,798100
2011-02-01,107.180000,107.440002,106.989998,107.279999,90.337036,934500
2011-02-02,107.389999,107.570000,106.830002,106.989998,90.092796,704500
2011-02-03,106.739998,106.800003,106.419998,106.430000,89.621231,826300
2011-02-04,106.309998,106.370003,105.739998,105.830002,89.115997,1221500
2011-02-07,105.709999,105.849998,105.510002,105.809998,89.099159,1016300
2011-02-08,105.839996,105.910004,105.180000,105.260002,88.636032,1186000
2011-02-09,105.360001,105.699997,105.110001,105.559998,88.888680,926200
2011-02-10,105.389999,105.440002,104.900002,104.910004,88.341316,858100
2011-02-11,105.339996,105.529999,105.139999,105.449997,88.796021,688000
2011-02-14,105.379997,105.580002,105.309998,105.529999,88.863403,561400
2011-02-15,105.500000,105.720001,105.400002,105.660004,88.972870,898400
