Date,Return_1,Return_2,Return_3,Return_5,Return_10,Return_20,Return_40,Return_60,Return_120,Return_250,AverageVolume_1,AverageVolume_2,AverageVolume_3,AverageVolume_5,AverageVolume_10,AverageVolume_20,AverageVolume_40,AverageVolume_60,AverageVolume_120,AverageVolume_250,DayOfWeek,DayOfMonth
2011-01-03,-0.007543685401003031,0.003437349468153661,0.002683495265014768,-0.0003204236869809307,0.005254477350319142,-0.012225780917427431,-0.05652656438912451,-0.09863787267403168,-0.040520529741213784,0.09051649917212368,13799400.0,11157700.0,9781766.666666666,11286560.0,9794000.0,13204770.0,12244110.0,10923211.666666666,9242184.166666666,7343778.0,0,3
2011-01-04,0.0011782009099587931,-0.006374372468048062,0.004619600266383639,0.02084905866189879,0.007518682657007503,-0.024833262063900352,-0.03892927154915926,-0.09359283357045212,-0.04887103243305313,0.08996911723705114,10466900.0,12133150.0,10927433.333333334,10585520.0,9470340.0,13378025.0,12194907.5,10995515.0,9271107.5,7374472.8,1,4
2011-01-05,-0.022027888297026732,-0.020875640665103945,-0.028261846800385015,-0.018248165082968226,-0.021503216235318257,-0.025451625762448638,-0.06430184696801433,-0.11372936261840128,-0.07434414394110944,0.0664369421909472,17568000.0,14017450.0,13944766.666666666,11476040.0,10328630.0,13329770.0,12464227.5,11263745.0,9354904.166666666,7433102.0,2,5
2011-01-06,0.004373077988248264,-0.01775113998221778,-0.016593853481538745,-0.013213542886824636,-0.01015347665250732,-0.011639499403578668,-0.03902199512573523,-0.10097049138573022,-0.06454252663145144,0.07701018310361873,9317500.0,13442750.0,12450800.0,11933560.0,10616290.0,12831850.0,12320622.5,11316996.666666666,9396668.333333334,7461646.8,3,6
2011-01-07,0.005335134857721302,0.009731543806780207,-0.01251070985017999,-0.018805334393803275,-0.002836864733652744,-0.01124241864800024,-0.035198271714450446,-0.09477063886550363,-0.06095826478408384,0.06453442327364156,12694600.0,11006050.0,13193366.666666666,12769280.0,11176570.0,12592725.0,12174477.5,11392433.333333334,9460151.666666666,7495140.4,4,7
2011-01-10,0.005413743637299628,0.010777761547410947,0.015197971527444842,-0.005994936530104522,-0.006313439297419343,0.00019321064077271188,-0.029471297559556686,-0.0760622250243741,-0.07160435514710917,0.08288743353141981,8295200.0,10494900.0,10102433.333333334,11668440.0,11477500.0,12653560.0,12297655.0,11348270.0,9463493.333333334,7509301.2,0,10
2011-01-11,-0.005600514252827371,-0.00021709036392969505,0.005116886287423794,-0.012725084259555208,0.0078586683741384,-0.0091315495339086,-0.029668909062170123,-0.06987449620249253,-0.066002322023892,0.06195250905801131,9495400.0,8895300.0,10161733.333333334,11474140.0,11029830.0,12508335.0,12241552.5,11294948.333333334,9494624.166666666,7530527.6,1,11
2011-01-12,-0.0077973912620268315,-0.013354236113956364,-0.008012788887449718,0.0016407781132576904,-0.01663732815958563,-0.0023460555981262843,-0.01670936803490941,-0.08452279225560899,-0.06334729652920978,0.04719327112046634,9522900.0,9509150.0,9104500.0,9865120.0,10670580.0,11808660.0,12105157.5,11360460.0,9521822.5,7552048.0,2,12
2011-01-13,0.008950338549821524,0.001083157996194073,-0.004523422498429075,0.0062055866799155535,-0.007089953992642006,0.01986531606749442,-0.03195200729589187,-0.08186959744041888,-0.053351175964783226,0.059591136090630936,14502400.0,12012650.0,11173566.666666666,10902100.0,11417830.0,11229580.0,11970185.0,11468541.666666666,9602205.833333334,7600073.6,3,13
2011-01-14,-0.006383485636194397,0.002509718556055196,-0.005307241963510734,-0.005523180176351006,-0.024224649320020775,0.006383330459660108,-0.032800643624823045,-0.08969981382096615,-0.050240385367294915,0.04226835152984387,8960700.0,11731550.0,10995333.333333334,10155320.0,11462300.0,10780665.0,11946312.5,11525956.666666666,9632478.333333334,7624714.4,4,14
2011-01-18,-0.004682046637286108,-0.011035644496023345,-0.002184078700556813,-0.015509148111854332,-0.021411108283392433,-0.016269135116593447,-0.04123934428380016,-0.08307501750703195,-0.05774391814450086,0.03266105022866417,10663600.0,9812150.0,11375566.666666666,10629000.0,11148720.0,10471360.0,11902282.5,11589748.333333334,9675448.333333334,7649916.4,1,18
2011-01-19,0.007219939491219574,0.00250408876051722,-0.0038953816903115612,-0.002816443007943592,-0.015505687792910505,-0.008103587481796626,-0.04021543621148449,-0.08264946044984112,-0.0506531260643488,0.04192578952063841,8886900.0,9775250.0,9503733.333333334,10507300.0,10990720.0,10230530.0,11915467.5,11658351.666666666,9696960.0,7670796.4,2,19
2011-01-20,-0.013793428955254372,-0.006673077186468035,-0.011323880165152844,-0.008842581361274693,-0.007216311961979138,-0.028564354280757542,-0.05745489702842754,-0.09788352448945037,-0.07809687688891154,0.03226626720326076,14203400.0,11545150.0,11251300.0,11443400.0,10654260.0,10491445.0,12010215.0,11801203.333333334,9751295.0,7717932.0,3,20
2011-01-21,0.007929650684727285,-0.005973155343886871,0.0012036583271783918,-0.009845269314238458,-0.003700778306439445,-0.013816679192816261,-0.054659284474762426,-0.07646892130551008,-0.05755662905200232,0.04011132763259484,9085600.0,11644500.0,10725300.0,10360040.0,10631070.0,10623680.0,11998182.5,11812096.666666666,9778931.666666666,7741722.0,4,21
2011-01-24,0.00043652881003009014,0.008369641015734564,-0.005539233988251291,-0.003049015961305801,-0.008555355873141934,-0.011367950219434375,-0.03705799306638735,-0.06787126931006016,-0.06255640113613059,0.041133684074158516,7700200.0,8392900.0,10329733.333333334,10107940.0,10131630.0,10654100.0,11903997.5,11786346.666666666,9806737.5,7759220.0,0,24
