Date,Return_1,Return_2,Return_3,Return_5,Return_10,Return_20,Return_40,Return_60,Return_120,Return_250,AverageVolume_1,AverageVolume_2,AverageVolume_3,AverageVolume_5,AverageVolume_10,AverageVolume_20,AverageVolume_40,AverageVolume_60,AverageVolume_120,AverageVolume_250,DayOfWeek,DayOfMonth
2015-09-14,-0.0047847339347124596,-0.02380159310490293,-0.014218068967340347,-0.02216254554850694,-0.052699974488631285,-0.06426739975069296,-0.08571424266920669,-0.18772655293481189,-0.12236284423535193,-0.4328763132677299,5460400.0,7676550.0,7243033.333333333,7182360.0,8117330.0,8208330.0,8001457.5,7614881.666666667,7225164.166666667,8207900.0,0,14
2015-09-15,0.01820061421717578,0.013328795185985731,-0.006034182501583829,-0.021774940019376077,-0.0575332539253548,-0.04200314045135378,-0.06525847777251359,-0.16053216582405294,-0.12433542784016383,-0.41577004021864095,5149100.0,5304750.0,6834066.666666667,7145420.0,7401220.0,8161080.0,8009482.5,7518553.333333333,7226312.5,8211357.2,1,15
2015-09-16,0.0414839325130385,0.060439579782095354,0.05536565853899966,0.045362176701056134,0.017462922237264644,-0.0003237072012054476,-0.03770641863550561,-0.13307115878169795,-0.08747048261841384,-0.39211933140408584,9909400.0,7529250.0,6839633.333333333,7357520.0,7244270.0,8496840.0,8064282.5,7599821.666666667,7262655.0,8237535.6,2,16
2015-09-17,-0.005505263472764366,0.03575028906190347,0.05460158049844743,0.029500382791635804,0.015542273971099085,0.028810685104250222,-0.023218870767939714,-0.1445683102299331,-0.0854676888800856,-0.38971173034826445,6131300.0,8020350.0,7063266.666666667,7308580.0,6920110.0,8479955.0,7910012.5,7649391.666666667,7281604.166666667,8243046.4,3,17
2015-09-18,-0.04786710191877297,-0.053108844383796816,-0.01382807558702115,-0.0006835919883512176,-0.04256717351251127,0.007928246251253546,-0.08739080136454391,-0.17911274770178598,-0.13746316998347674,-0.40835115319707393,6393000.0,6262150.0,7477900.0,6608640.0,6765560.0,8431890.0,7900125.0,7681248.333333333,7284551.666666667,8246694.0,4,18
2015-09-21,-0.005471954693703873,-0.05307712999945835,-0.058290189887197585,-0.001373644687302944,-0.023505746772860103,0.03635067659412816,-0.064951841575137,-0.17151000233211366,-0.13734800789471213,-0.4119375157517068,9272100.0,7832550.0,7265466.666666667,7370980.0,7276670.0,8524085.0,7922945.0,7765391.666666667,7327118.333333333,8266170.4,0,21
2015-09-22,-0.0006878233441941495,-0.006156014299721346,-0.05372844565459611,-0.019898964055691137,-0.04124060532630669,0.09207048857146938,-0.052494397073396426,-0.1751350364796299,-0.14453941344997112,-0.4121095486968588,10129300.0,9700700.0,8598133.333333334,8367020.0,7756220.0,8536965.0,7966885.0,7779406.666666667,7374900.833333333,8271486.8,1,22
2015-09-23,-0.01617330412772411,-0.016850003095786437,-0.022229755335961388,-0.07415800310293075,-0.03215979484242726,0.07440810043089074,-0.09324450743133339,-0.17512977264532936,-0.16622919299369576,-0.4124388571777948,8102600.0,9115950.0,9168000.0,8005660.0,7681590.0,8621245.0,7962680.0,7836771.666666667,7371830.833333333,8276283.2,2,23
2015-09-24,0.001049284201494416,-0.015140990318736836,-0.015818399336335554,-0.06805593409783584,-0.04056322741332852,0.036580931893208435,-0.11639392757490596,-0.17994273670932415,-0.1956156621091535,-0.4216969905738074,4993700.0,6548150.0,7741866.666666667,7778140.0,7543360.0,8297580.0,7772497.5,7865018.333333333,7320914.166666667,8275740.8,3,24
2015-09-25,-0.009084658186463535,-0.008044906373280036,-0.024088097783550144,-0.030095825408862797,-0.03075884413208163,-0.04864146837751038,-0.10789568582744136,-0.1587067128865184,-0.20067642807322206,-0.423076413674057,5554700.0,5274200.0,6217000.0,7610480.0,7109560.0,7980955.0,7703295.0,7839008.333333333,7308995.0,8277434.4,4,25
