Date,Open,High,Low,Close,Adj Close,Volume
2010-12-31,125.529999,125.870003,125.330002,125.750000,105.494553,91218900
2011-01-03,126.709999,127.599998,125.699997,127.050003,106.585152,138725200
2011-01-04,127.330002,127.370003,126.190002,126.980003,106.526436,137409700
2011-01-05,126.580002,127.720001,126.459999,127.639999,107.080132,133975300
2011-01-06,127.690002,127.830002,127.010002,127.389999,106.870377,122519000
2011-01-07,127.559998,127.769997,126.150002,127.139999,106.660645,156034600
2011-01-10,126.580002,127.160004,126.199997,126.980003,106.526436,122401700
2011-01-11,127.440002,127.739998,126.949997,127.430000,106.903961,110287000
2011-01-12,128.210007,128.720001,127.459999,128.580002,107.868721,107929200
2011-01-13,128.630005,128.690002,128.050003,128.369995,107.692535,129048400
2011-01-14,128.190002,129.330002,128.100006,129.300003,108.472725,117677900
2011-01-18,129.179993,129.639999,129.029999,129.520004,108.657295,114401300
2011-01-19,129.410004,129.539993,127.910004,128.250000,107.591843,151958400
2011-01-20,127.959999,128.399994,127.129997,128.080002,107.449203,175745700
2011-01-21,128.880005,129.169998,128.229996,128.369995,107.692535,151462900
2011-01-24,128.289993,129.250000,128.259995,129.100006,108.304939,113715500
2011-01-25,128.759995,129.279999,128.110001,129.169998,108.363655,167552200
2011-01-26,129.490005,130.050003,129.229996,129.669998,108.783142,141281500
2011-01-27,129.699997,130.210007,129.470001,129.990005,109.051598,123302700
2011-01-28,130.139999,130.350006,127.510002,127.720001,107.147232,295637300
2011-01-31,128.070007,128.779999,127.750000,128.679993,107.952583,149249200
2011-02-01,129.460007,130.970001,129.380005,130.740005,109.680786,167194300
2011-02-02,130.399994,130.839996,130.330002,130.490005,109.471039,118323600
2011-02-03,130.259995,130.979996,129.570007,130.779999,109.714355,145886700
2011-02-04,130.830002,131.199997,130.229996,131.149994,110.024704,134634800
2011-02-07,131.440002,132.399994,131.429993,131.970001,110.712639,112439100
2011-02-08,132.089996,132.639999,131.729996,132.570007,111.216034,99072800
2011-02-09,132.210007,132.630005,131.610001,132.270004,110.964325,146436700
2011-02-10,131.600006,132.470001,131.300003,132.320007,111.006294,162708500
2011-02-11,131.800003,133.279999,131.770004,133.110001,111.669037,137710300
2011-02-14,133.029999,133.539993,132.880005,133.429993,111.937439,101690700
2011-02-15,133.020004,133.220001,132.320007,133.009995,111.585098,119575400
2011-02-16,133.460007,134.009995,133.190002,133.850006,112.289825,130183500
2011-02-17,133.460007,134.429993,133.339996,134.250000,112.625381,109810500
2011-02-18,134.369995,134.690002,134.059998,134.529999,112.860306,130002400
2011-02-22,133.119995,134.559998,131.470001,131.830002,110.595184,233116400
2011-02-23,131.750000,132.070007,130.210007,131.020004,109.915672,227584000
2011-02-24,130.880005,131.440002,129.699997,130.929993,109.840157,260431400
2011-02-25,131.479996,132.410004,131.399994,132.330002,111.014648,141686900
2011-02-28,132.820007,133.320007,132.380005,133.149994,111.702576,141585500
2011-03-01,133.570007,133.690002,130.889999,130.929993,109.840157,258565500
2011-03-02,130.750000,131.820007,130.350006,131.210007,110.075058,200277400
2011-03-03,132.399994,133.619995,132.389999,133.470001,111.971024,176480100
2011-03-04,133.369995,133.630005,131.600006,132.470001,111.132103,277202300
2011-03-07,132.860001,133.160004,130.740005,131.429993,110.259644,216790400
2011-03-08,131.639999,133.000000,131.070007,132.580002,111.224403,174615000
2011-03-09,132.320007,132.800003,131.600006,132.389999,111.064972,153806000
2011-03-10,131.000000,131.179993,129.809998,129.940002,109.009644,301291800
2011-03-11,129.520004,131.309998,129.490005,130.839996,109.764664,225621800
2011-03-14,129.990005,130.479996,129.059998,130.050003,109.101929,234974100
2011-03-15,126.589996,129.330002,126.500000,128.559998,107.851936,359585400
2011-03-16,128.149994,128.570007,125.279999,126.180000,105.855293,468670300
2011-03-17,128.000000,128.389999,127.099998,127.849998,107.256287,254303700
2011-03-18,128.839996,128.880005,127.510002,127.760002,107.646408,230435400
